PostId,PostTypeId,AcceptedAnswerId,CreationDate,AnswerCount,ParentId,Title,CommentCount,ViewCount,Score,LastActivityDate,FavoriteCount,OwnerUserId,ClosedDate
1735,1,N/A,b'2012-04-10T07:12:21.407',b'1',N/A,b'How does population stability evolve?',b'3',b'1534',b'10',b'2012-06-06T20:06:56.727',b'1',b'724',N/A
1737,2,N/A,b'2012-04-10T09:40:46.330',N/A,1735,N/A,b'2',N/A,b'5',b'2012-06-06T20:06:56.727',N/A,b'698',N/A
1758,1,b'1759',b'2012-04-11T21:26:27.227',b'1',N/A,b'How are the various classes of E coli genes determined?',b'0',b'102',b'5',b'2012-04-11T23:28:52.347',N/A,b'389',N/A
1759,2,N/A,b'2012-04-11T23:28:52.347',N/A,1758,N/A,b'2',N/A,b'3',b'2012-04-11T23:28:52.347',N/A,N/A,N/A
1773,1,b'1776',b'2012-04-12T14:07:39.527',b'3',N/A,b'Altering the human genome',b'1',b'1854',b'8',b'2017-02-25T23:42:44.937',b'1',b'172',N/A
1775,2,N/A,b'2012-04-12T15:49:52.053',N/A,1773,N/A,b'2',N/A,b'8',b'2012-04-12T15:49:52.053',N/A,b'66',N/A
1776,2,N/A,b'2012-04-12T16:19:43.503',N/A,1773,N/A,b'1',N/A,b'8',b'2012-04-12T16:19:43.503',N/A,b'115',N/A
1777,1,N/A,b'2012-04-12T17:33:16.510',b'1',N/A,b'How do I prepare a PDB for submission to the Protein Data Bank?',b'2',b'150',b'6',b'2012-10-11T11:58:44.107',N/A,b'25',N/A
1793,2,N/A,b'2012-04-12T20:06:04.440',N/A,963,N/A,b'0',N/A,b'7',b'2012-06-15T15:17:44.327',N/A,b'72',N/A
1794,1,b'1798',b'2012-04-12T21:07:09.203',b'1',N/A,b'Mechanics of going from DNA sequence to metabolic network',b'4',b'154',b'7',b'2012-04-13T12:16:59.180',N/A,b'738',N/A
1795,1,b'1797',b'2012-04-13T04:39:49.543',b'4',N/A,b'Compressing structural information in PDB files',b'5',b'763',b'6',b'2016-06-14T23:31:07.193',N/A,b'739',N/A
1796,2,N/A,b'2012-04-13T06:19:31.493',N/A,1795,N/A,b'0',N/A,b'3',b'2012-04-13T20:47:48.517',N/A,b'112',N/A
1797,2,N/A,b'2012-04-13T08:41:39.110',N/A,1795,N/A,b'1',N/A,b'6',b'2012-04-13T08:41:39.110',N/A,b'6',N/A
1798,2,N/A,b'2012-04-13T12:16:59.180',N/A,1794,N/A,b'3',N/A,b'6',b'2012-04-13T12:16:59.180',N/A,b'535',N/A
1803,1,b'1812',b'2012-04-13T21:00:38.503',b'2',N/A,b'First pass protein structure prediction',b'0',b'278',b'5',b'2012-04-14T14:11:59.987',b'1',b'389',N/A
1804,2,N/A,b'2012-04-13T22:46:17.573',N/A,1803,N/A,b'1',N/A,b'4',b'2012-04-13T22:46:17.573',N/A,N/A,N/A
1812,2,N/A,b'2012-04-14T14:11:59.987',N/A,1803,N/A,b'0',N/A,b'5',b'2012-04-14T14:11:59.987',N/A,b'158',N/A
1830,1,N/A,b'2012-04-16T02:57:17.190',b'2',N/A,"b""Why are there N's after Sanger sequencing?""",b'0',b'11952',b'18',b'2020-05-26T18:55:24.110',b'1',b'558',N/A
1831,2,N/A,b'2012-04-16T03:57:38.910',N/A,1830,N/A,b'2',N/A,b'8',b'2020-05-26T18:55:24.110',N/A,b'389',N/A
1838,1,b'1844',b'2012-04-16T12:56:11.053',b'5',N/A,"b""What's the aim of genetically modifying of foods/organisms?""",b'0',b'8939',b'8',b'2015-09-18T14:48:14.320',N/A,b'410',N/A
1840,2,N/A,b'2012-04-16T16:00:45.653',N/A,1838,N/A,b'0',N/A,b'4',b'2012-04-16T17:04:32.953',N/A,b'535',N/A
1844,2,N/A,b'2012-04-16T19:56:37.217',N/A,1838,N/A,b'1',N/A,b'13',b'2012-04-16T19:56:37.217',N/A,b'3632',N/A
1846,2,N/A,b'2012-04-16T22:41:40.847',N/A,1838,N/A,b'0',N/A,b'7',b'2012-04-16T22:41:40.847',N/A,N/A,N/A
1849,2,N/A,b'2012-04-17T08:02:55.613',N/A,1838,N/A,b'1',N/A,b'2',b'2012-04-17T08:02:55.613',N/A,b'752',N/A
1852,1,N/A,b'2012-04-17T13:42:07.423',b'3',N/A,b'Measuring reverse transcriptase activity in E. coli',b'1',b'329',b'5',b'2012-04-18T03:28:51.630',N/A,b'756',N/A
1853,1,b'1919',b'2012-04-17T16:36:34.913',b'1',N/A,b'What is the significance and method behind Ramachandran plots?',b'1',b'18661',b'17',b'2016-12-06T00:45:41.330',b'2',b'575',N/A
1854,2,N/A,b'2012-04-17T16:41:04.570',N/A,1852,N/A,b'2',N/A,b'5',b'2012-04-17T16:41:04.570',N/A,b'3632',N/A
1856,2,N/A,b'2012-04-17T20:07:16.347',N/A,1852,N/A,b'0',N/A,b'4',b'2012-04-17T20:07:16.347',N/A,b'389',N/A
1858,2,N/A,b'2012-04-17T23:02:23.053',N/A,1852,N/A,b'0',N/A,b'3',b'2012-04-17T23:02:23.053',N/A,N/A,N/A
1859,1,N/A,b'2012-04-18T10:25:35.060',b'4',N/A,b'What exactly are computers used for in DNA sequencing?',b'7',b'7060',b'47',b'2015-05-07T17:28:54.613',b'14',b'466',N/A
1861,2,N/A,b'2012-04-18T11:23:25.950',N/A,1859,N/A,b'0',N/A,b'7',b'2012-04-18T11:23:25.950',N/A,b'112',N/A
1862,2,N/A,b'2012-04-18T11:25:46.043',N/A,1859,N/A,b'0',N/A,b'7',b'2015-02-25T14:21:50.770',N/A,b'43',N/A
1864,2,N/A,b'2012-04-18T13:16:43.490',N/A,1731,N/A,b'0',N/A,b'3',b'2012-04-18T13:16:43.490',N/A,b'3632',N/A
1871,2,N/A,b'2012-04-18T15:00:38.787',N/A,1859,N/A,b'4',N/A,b'40',b'2012-04-18T15:06:30.013',N/A,b'759',N/A
1872,2,N/A,b'2012-04-18T15:48:00.150',N/A,10,N/A,b'0',N/A,b'1',b'2012-04-18T15:48:00.150',N/A,N/A,N/A
1873,2,N/A,b'2012-04-18T19:38:46.290',N/A,1859,N/A,b'0',N/A,b'49',b'2012-04-18T19:38:46.290',N/A,b'166',N/A
1880,2,N/A,b'2012-04-19T00:50:04.560',N/A,1279,N/A,b'0',N/A,b'4',b'2012-04-19T01:01:37.307',N/A,b'766',N/A
1884,1,N/A,b'2012-04-19T07:16:32.303',b'3',N/A,"b""What's the use of DNA sequencing results?""",b'3',b'836',b'8',b'2017-01-26T21:12:29.730',b'1',b'466',N/A
1885,2,N/A,b'2012-04-19T08:43:52.960',N/A,1884,N/A,b'1',N/A,b'9',b'2012-04-19T08:59:03.517',N/A,b'166',N/A
1886,2,N/A,b'2012-04-19T09:11:20.177',N/A,1884,N/A,b'0',N/A,b'1',b'2012-04-19T09:11:20.177',N/A,b'6',N/A
1889,2,N/A,b'2012-04-19T12:55:36.437',N/A,1884,N/A,b'0',N/A,b'2',b'2012-04-19T17:36:24.517',N/A,b'43',N/A
1892,1,N/A,b'2012-04-20T00:09:40.670',b'2',N/A,b'What is the highest competency possible for E coli?',b'1',b'1165',b'10',b'2012-04-21T12:10:11.250',b'1',b'770',N/A
1893,2,N/A,b'2012-04-20T01:37:14.383',N/A,1892,N/A,b'0',N/A,b'9',b'2012-04-20T01:44:07.747',N/A,N/A,N/A
1896,1,b'1898',b'2012-04-20T14:22:37.150',b'3',N/A,b'Source of DNA sequences',b'2',b'441',b'11',b'2012-04-21T06:32:15.300',b'1',b'414',N/A
1897,2,N/A,b'2012-04-20T14:39:24.210',N/A,1896,N/A,b'4',N/A,b'7',b'2012-04-20T14:57:36.513',N/A,b'754',N/A
1898,2,N/A,b'2012-04-20T14:55:46.733',N/A,1896,N/A,b'5',N/A,b'8',b'2012-04-20T15:24:31.050',N/A,b'43',N/A
1899,1,b'1903',b'2012-04-20T17:28:44.017',b'2',N/A,b'Is there a dominant gene for right-handedness?',b'3',b'397',b'9',b'2012-04-21T05:38:29.927',b'2',b'307',N/A
1900,2,N/A,b'2012-04-20T18:31:54.020',N/A,1896,N/A,b'2',N/A,b'1',b'2012-04-20T18:31:54.020',N/A,b'192',N/A
1901,1,b'1936',b'2012-04-20T19:25:30.503',b'2',N/A,b'How extensive is CD47?',b'0',b'105',b'5',b'2014-01-26T18:35:16.547',N/A,b'389',N/A
1903,2,N/A,b'2012-04-20T19:45:27.323',N/A,1899,N/A,b'0',N/A,b'6',b'2012-04-20T19:45:27.323',N/A,b'535',N/A
1904,2,N/A,b'2012-04-20T20:55:23.900',N/A,1892,N/A,b'3',N/A,b'6',b'2012-04-21T01:07:07.690',N/A,b'28',N/A
1908,2,N/A,b'2012-04-21T05:38:29.927',N/A,1899,N/A,b'0',N/A,b'6',b'2012-04-21T05:38:29.927',N/A,b'3632',N/A
1919,2,N/A,b'2012-04-22T08:25:55.923',N/A,1853,N/A,b'0',N/A,b'14',b'2012-04-22T08:25:55.923',N/A,b'389',N/A
1927,1,b'1930',b'2012-04-22T15:39:40.527',b'2',N/A,b'Main methods used to predict functional annotations in GO',b'2',b'77',b'4',b'2012-04-23T23:18:32.053',N/A,b'781',N/A
1930,2,N/A,b'2012-04-23T05:08:47.147',N/A,1927,N/A,b'0',N/A,b'3',b'2012-04-23T05:08:47.147',N/A,b'3632',N/A
1931,2,N/A,b'2012-04-23T05:17:00.257',N/A,1901,N/A,b'0',N/A,b'1',b'2012-04-23T05:17:00.257',N/A,b'3632',N/A
1936,2,N/A,b'2012-04-23T12:46:32.273',N/A,1901,N/A,b'0',N/A,b'2',b'2012-04-23T12:46:32.273',N/A,b'535',N/A
1944,1,b'1945',b'2012-04-23T20:30:37.743',b'2',N/A,b'Consensus codon optimization by organism',b'3',b'112',b'2',b'2012-04-24T19:36:07.037',N/A,N/A,N/A
1945,2,N/A,b'2012-04-23T20:44:41.143',N/A,1944,N/A,b'1',N/A,b'5',b'2012-04-23T20:44:41.143',N/A,b'535',N/A
1948,2,N/A,b'2012-04-23T23:18:32.053',N/A,1927,N/A,b'0',N/A,b'4',b'2012-04-23T23:18:32.053',N/A,b'230',N/A
1957,1,b'1959',b'2012-04-24T13:23:21.447',b'1',N/A,b'Generating custom human DNA sequences based on traits such as eye colour?',b'0',b'151',b'1',b'2012-04-24T16:18:02.607',N/A,b'789',N/A
1958,1,b'1971',b'2012-04-24T15:04:31.370',b'1',N/A,b'Difference between strand-specific and not strand-specific RNA-seq data',b'1',b'10072',b'9',b'2012-04-26T05:12:42.630',b'6',b'790',N/A
1959,2,N/A,b'2012-04-24T16:18:02.607',N/A,1957,N/A,b'3',N/A,b'6',b'2012-04-24T16:18:02.607',N/A,b'223',N/A
1961,2,N/A,b'2012-04-24T19:36:07.037',N/A,1944,N/A,b'1',N/A,b'3',b'2012-04-24T19:36:07.037',N/A,N/A,N/A
1971,2,N/A,b'2012-04-25T15:47:05.087',N/A,1958,N/A,b'7',N/A,b'7',b'2012-04-25T15:47:05.087',N/A,b'12',N/A
1972,1,N/A,b'2012-04-25T17:36:59.080',b'1',N/A,b'Using the IMGT/GENE-DB service to find RSS',b'0',b'165',b'10',b'2015-01-08T15:42:05.530',b'1',b'284',N/A
1989,1,b'1990',b'2012-04-26T18:37:59.270',b'3',N/A,b'Genetic effects on personality',b'1',b'344',b'6',b'2012-05-03T20:18:03.887',b'1',b'695',N/A
1990,2,N/A,b'2012-04-26T19:04:22.577',N/A,1989,N/A,b'0',N/A,b'5',b'2012-05-03T20:18:03.887',N/A,b'535',N/A
1998,2,N/A,b'2012-04-27T07:41:58.243',N/A,1989,N/A,b'0',N/A,b'2',b'2012-04-27T07:41:58.243',N/A,b'798',N/A
2009,1,b'2010',b'2012-01-31T09:42:20.767',b'1',N/A,b'Downloadable worldwide database of disease statistics?',b'1',b'83',b'8',b'2012-05-02T15:23:19.150',b'2',b'4733',N/A
2010,2,N/A,b'2012-01-31T17:13:06.883',N/A,2009,N/A,b'3',N/A,b'4',b'2012-01-31T17:13:06.883',N/A,b'1016',N/A
2016,1,N/A,b'2011-11-27T20:27:56.583',b'1',N/A,b'Human disease and associated phenotype database?',b'3',b'943',b'13',b'2015-01-09T06:23:31.267',b'2',N/A,N/A
2018,2,N/A,b'2012-01-11T00:18:44.367',N/A,2016,N/A,b'0',N/A,b'3',b'2012-01-17T00:53:59.877',N/A,N/A,N/A
2024,1,b'2029',b'2012-04-29T17:59:40.810',b'1',N/A,b'Which functional annotations could be useful?',b'0',b'58',b'7',b'2012-04-30T12:50:09.540',N/A,b'781',N/A
2027,1,b'2036',b'2012-04-30T10:47:21.767',b'1',N/A,b'How can I normalize mRNA samples for sequencing?',b'0',b'142',b'7',b'2012-05-01T08:20:05.887',N/A,b'658',N/A
2029,2,N/A,b'2012-04-30T12:50:09.540',N/A,2024,N/A,b'0',N/A,b'4',b'2012-04-30T12:50:09.540',N/A,b'535',N/A
2036,2,N/A,b'2012-05-01T08:11:31.013',N/A,2027,N/A,b'0',N/A,b'4',b'2012-05-01T08:11:31.013',N/A,b'658',N/A
2085,2,N/A,b'2012-05-03T13:13:42.907',N/A,1989,N/A,b'4',N/A,b'5',b'2012-05-03T14:39:47.680',N/A,b'806',N/A
2088,1,N/A,b'2012-05-03T17:54:40.127',b'0',N/A,b'Turn off multithreading in pymol',b'11',b'554',b'2',b'2012-06-27T18:14:02.923',N/A,b'822',b'2012-05-04T20:02:40.023'
2176,1,b'2178',b'2012-05-08T16:55:43.580',b'1',N/A,"b'What exactly is meant by the expression ""differentially expressed""?'",b'0',b'290',b'4',b'2012-05-08T17:45:35.717',N/A,b'846',N/A
2178,2,N/A,b'2012-05-08T17:45:35.717',N/A,2176,N/A,b'0',N/A,b'7',b'2012-05-08T17:45:35.717',N/A,b'43',N/A
2181,1,b'2210',b'2012-05-09T01:44:21.690',b'1',N/A,b'How do nuclear receptors locate each other to form a DNA loop?',b'1',b'117',b'7',b'2012-05-09T15:05:30.913',N/A,b'806',N/A
2210,2,N/A,b'2012-05-09T14:24:50.437',N/A,2181,N/A,b'1',N/A,b'3',b'2012-05-09T14:24:50.437',N/A,b'3632',N/A
2216,2,N/A,b'2012-05-10T02:28:47.900',N/A,1484,N/A,b'0',N/A,b'2',b'2012-05-10T02:28:47.900',N/A,b'177',N/A
2220,1,N/A,b'2012-05-10T09:47:18.493',b'2',N/A,b'determining genome-wide exogenous binding of pathogens to host genome?',b'0',b'102',b'11',b'2013-10-24T04:18:02.677',N/A,b'787',N/A
2222,2,N/A,b'2012-05-10T11:30:42.003',N/A,2220,N/A,b'0',N/A,b'9',b'2013-10-24T04:18:02.677',N/A,b'166',N/A
2225,2,N/A,b'2012-05-10T14:05:02.097',N/A,2220,N/A,b'0',N/A,b'2',b'2012-09-13T06:21:59.373',N/A,b'43',N/A
2229,1,b'2230',b'2012-05-10T21:01:41.923',b'2',N/A,b'Is there any difference in terms of personal healthcare between complete DNA sequencing and SNPs genotyping?',b'4',b'185',b'9',b'2013-01-04T23:15:04.027',N/A,b'836',N/A
2230,2,N/A,b'2012-05-10T21:22:54.943',N/A,2229,N/A,b'0',N/A,b'8',b'2012-05-15T12:40:41.120',N/A,b'535',N/A
2239,1,b'2242',b'2012-05-11T19:48:42.797',b'3',N/A,b'Number of beneficial mutations cataloged?',b'3',b'601',b'12',b'2012-05-14T12:31:40.873',b'0',b'866',N/A
2242,2,N/A,b'2012-05-12T03:02:11.923',N/A,2239,N/A,b'2',N/A,b'7',b'2012-05-12T03:02:11.923',N/A,b'3632',N/A
2245,2,N/A,b'2012-05-12T15:38:37.300',N/A,2239,N/A,b'1',N/A,b'6',b'2012-05-12T15:38:37.300',N/A,b'444',N/A
2246,1,b'2258',b'2012-05-12T19:00:21.327',b'5',N/A,b'Finding and Comparing Homologous Genes',b'0',b'1582',b'9',b'2012-10-17T16:18:20.693',b'0',N/A,N/A
2247,2,N/A,b'2012-05-13T01:41:22.507',N/A,2246,N/A,b'1',N/A,b'5',b'2012-05-13T01:41:22.507',N/A,b'107',N/A
2248,2,N/A,b'2012-05-13T04:39:34.193',N/A,2246,N/A,b'0',N/A,b'4',b'2012-05-13T04:39:34.193',N/A,b'3632',N/A
2249,2,N/A,b'2012-05-13T05:18:02.537',N/A,2246,N/A,b'0',N/A,b'5',b'2012-05-13T08:39:49.030',N/A,b'787',N/A
2258,2,N/A,b'2012-05-14T07:13:15.743',N/A,2246,N/A,b'0',N/A,b'6',b'2012-05-14T07:13:15.743',N/A,b'112',N/A
2260,2,N/A,b'2012-05-14T12:31:40.873',N/A,2239,N/A,b'0',N/A,b'5',b'2012-05-14T12:31:40.873',N/A,b'740',N/A
2272,1,b'2273',b'2012-05-15T20:16:53.173',b'1',N/A,b'What value type would a chromosome position be in a database or form?',b'1',b'80',b'4',b'2012-05-15T23:08:32.320',N/A,b'888',N/A
2273,2,N/A,b'2012-05-15T23:08:32.320',N/A,2272,N/A,b'2',N/A,b'2',b'2012-05-15T23:08:32.320',N/A,N/A,N/A
2274,2,N/A,b'2012-05-15T23:22:26.207',N/A,935,N/A,b'2',N/A,b'2',b'2012-05-15T23:22:26.207',N/A,b'864',N/A
2292,1,b'3269',b'2012-05-17T06:21:03.210',b'1',N/A,b'How to find ion/water channel related genes',b'2',b'65',b'5',b'2012-08-21T20:07:17.573',b'1',b'790',N/A
2311,1,N/A,b'2012-05-19T05:40:21.793',b'1',N/A,b'Bicoid regulation of hunchback',b'0',b'233',b'6',b'2012-11-29T15:45:18.127',N/A,b'900',N/A
2324,1,b'2448',b'2012-05-20T21:47:09.313',b'2',N/A,b'What is the contribution of viruses to the evolution of mankind?',b'1',b'733',b'15',b'2012-06-01T16:52:30.110',b'4',b'76',N/A
2353,1,N/A,b'2012-05-22T19:16:56.820',b'1',N/A,b'Epilepsy explained by computational neuroscience',b'4',b'175',b'4',b'2012-06-25T16:53:33.183',b'1',b'914',N/A
2374,1,N/A,b'2012-05-23T22:56:13.020',b'1',N/A,b'Co-transformation of plasmids from the same incompatibility group',b'0',b'3300',b'4',b'2012-05-26T16:02:23.363',N/A,b'28',N/A
2375,1,N/A,b'2012-05-24T09:48:53.383',b'3',N/A,b'Databases for gene regulatory network graphs?',b'0',b'1972',b'14',b'2015-07-10T19:53:48.243',b'2',b'787',N/A
2376,2,N/A,b'2012-05-24T13:31:20.323',N/A,2375,N/A,b'0',N/A,b'10',b'2012-05-24T13:31:20.323',N/A,b'819',N/A
2383,2,N/A,b'2012-05-25T03:30:26.140',N/A,2353,N/A,b'0',N/A,b'3',b'2012-05-25T03:30:26.140',N/A,b'460',N/A
2384,2,N/A,b'2012-05-25T03:53:29.820',N/A,2375,N/A,b'2',N/A,b'8',b'2012-05-25T03:53:29.820',N/A,b'3632',N/A
2392,2,N/A,b'2012-05-26T15:02:39.863',N/A,2374,N/A,b'2',N/A,b'2',b'2012-05-26T16:02:23.363',N/A,b'3632',N/A
2393,1,b'3382',b'2012-05-27T00:49:57.960',b'1',N/A,b'Vigorous shaking for HFR interrupted mating',b'0',b'298',b'4',b'2012-08-28T23:46:44.773',N/A,b'922',N/A
2405,2,N/A,b'2012-05-28T22:11:12.240',N/A,1510,N/A,b'0',N/A,b'2',b'2012-05-28T22:11:12.240',N/A,b'3632',N/A
2409,1,b'2424',b'2012-05-29T07:23:08.907',b'1',N/A,b'Can humans shorten their sleeping patterns?',b'2',b'685',b'4',b'2012-05-30T03:57:54.553',b'2',b'410',N/A
2417,1,b'20229',b'2012-05-29T14:40:29.627',b'1',N/A,b'harvesting fertilized eggs from Tetraodontidae species?',b'0',b'62',b'6',b'2014-08-04T22:44:07.793',N/A,b'658',N/A
2423,1,b'2433',b'2012-05-30T03:45:57.707',b'2',N/A,b'How many gigabases of DNA are there on earth?',b'11',b'981',b'10',b'2018-09-14T02:14:36.690',N/A,b'570',N/A
2424,2,N/A,b'2012-05-30T03:57:54.553',N/A,2409,N/A,b'0',N/A,b'5',b'2012-05-30T03:57:54.553',N/A,b'570',N/A
2425,1,N/A,b'2012-05-30T06:28:46.303',b'2',N/A,b'Can I compare Shannon indices of metagenome gene data?',b'3',b'403',b'9',b'2012-08-07T16:29:46.713',N/A,b'932',N/A
2433,2,N/A,b'2012-05-30T15:46:46.477',N/A,2423,N/A,b'1',N/A,b'14',b'2012-05-30T15:46:46.477',N/A,b'939',N/A
2446,2,N/A,b'2012-05-31T09:22:37.177',N/A,2425,N/A,b'0',N/A,b'5',b'2012-06-25T16:40:49.537',N/A,b'460',N/A
2447,1,b'2614',b'2012-05-31T13:15:53.060',b'2',N/A,b'phylogenetic analysis of gene enrichment?',b'4',b'145',b'6',b'2012-06-13T22:05:39.823',b'1',b'658',N/A
2448,2,N/A,b'2012-05-31T13:55:39.497',N/A,2324,N/A,b'0',N/A,b'7',b'2012-05-31T13:55:39.497',N/A,b'3632',N/A
2461,1,b'2465',b'2012-06-01T11:47:35.470',b'1',N/A,b'How can I predict DNA binding affinities from a protein sequence?',b'0',b'731',b'6',b'2012-06-03T16:40:27.693',b'1',b'658',N/A
2465,2,N/A,b'2012-06-01T15:15:46.100',N/A,2461,N/A,b'1',N/A,b'3',b'2012-06-01T15:15:46.100',N/A,b'740',N/A
2467,2,N/A,b'2012-06-01T16:40:27.470',N/A,2324,N/A,b'0',N/A,b'3',b'2012-06-01T16:52:30.110',N/A,b'948',N/A
2505,1,b'7805',b'2012-06-05T18:39:42.767',b'2',N/A,"b""Effect of single-gene overexpression in the cell's response""",b'3',b'366',b'6',b'2013-05-08T09:13:47.790',b'2',b'973',N/A
2512,1,N/A,b'2012-06-06T03:07:55.980',b'1',N/A,b'ChIP-seq vs ChIP-exo',b'1',b'802',b'7',b'2014-04-20T04:16:04.253',b'1',b'321',N/A
2529,1,b'13742',b'2012-06-07T06:39:18.987',b'1',N/A,b'Is there a comprehensive database of fossils (with images) online?',b'6',b'466',b'8',b'2013-12-01T19:56:45.090',N/A,b'985',N/A
2540,2,N/A,b'2012-06-07T19:38:10.087',N/A,2512,N/A,b'0',N/A,b'4',b'2012-06-07T19:38:10.087',N/A,b'192',N/A
2544,1,N/A,b'2012-06-08T01:33:34.853',b'0',N/A,b'Too few transcripts from transcriptome assembler Oases',b'5',b'210',b'2',b'2012-06-09T12:38:11.600',N/A,b'790',N/A
2552,2,N/A,b'2012-06-08T13:50:07.643',N/A,935,N/A,b'4',N/A,b'30',b'2012-06-08T13:50:07.643',N/A,b'430',N/A
2574,1,b'2612',b'2012-06-10T11:09:11.753',b'5',N/A,b'Why did high A+T content create problems for the Plasmodium falciparum genome project?',b'2',b'2116',b'15',b'2016-02-15T21:10:28.727',b'1',b'430',N/A
2575,2,N/A,b'2012-06-10T14:23:10.553',N/A,2574,N/A,b'0',N/A,b'6',b'2012-06-10T14:23:10.553',N/A,b'43',N/A
2580,1,N/A,b'2012-06-11T10:28:31.427',b'5',N/A,b'Introductory literature for synthetic / systems biology',b'1',b'735',b'12',b'2018-05-08T10:02:57.263',b'11',b'1006',N/A
2581,2,N/A,b'2012-06-11T11:29:54.473',N/A,2580,N/A,b'0',N/A,b'6',b'2012-06-11T11:29:54.473',N/A,b'9',N/A
2582,2,N/A,b'2012-06-11T12:44:09.073',N/A,2580,N/A,b'4',N/A,b'13',b'2012-06-11T14:59:32.370',N/A,b'430',N/A
2586,2,N/A,b'2012-06-11T17:39:17.757',N/A,2580,N/A,b'0',N/A,b'4',b'2012-06-11T17:39:17.757',N/A,b'973',N/A
2591,1,N/A,b'2012-06-12T05:37:56.413',b'2',N/A,b'Finding the number of chromosomes of an organism',b'1',b'2493',b'7',b'2012-08-13T22:14:33.217',N/A,b'1010',N/A
2607,1,N/A,b'2012-06-13T08:28:30.503',b'1',N/A,b'Are there any DNA base sequences that are fully conserved between the genomes of all humans?',b'0',b'303',b'7',b'2012-06-13T10:19:54.407',b'3',b'1014',N/A
2608,2,N/A,b'2012-06-13T10:19:54.407',N/A,2607,N/A,b'4',N/A,b'11',b'2012-06-13T10:19:54.407',N/A,b'740',N/A
2612,2,N/A,b'2012-06-13T13:14:43.070',N/A,2574,N/A,b'0',N/A,b'10',b'2012-06-13T13:14:43.070',N/A,b'658',N/A
2614,2,N/A,b'2012-06-13T16:53:48.490',N/A,2447,N/A,b'0',N/A,b'4',b'2012-06-13T16:53:48.490',N/A,b'740',N/A
2617,2,N/A,b'2012-06-13T18:17:38.307',N/A,2447,N/A,b'0',N/A,b'2',b'2012-06-13T22:05:39.823',N/A,b'973',N/A
2622,1,N/A,b'2012-06-14T09:01:22.297',b'2',N/A,b'TFBS predictions for yeast and pombe?',b'0',b'145',b'2',b'2015-12-28T19:50:21.883',N/A,b'658',N/A
2625,1,N/A,b'2012-06-14T11:12:24.570',b'1',N/A,b'Where can I find a transcriptome of a normal uveal melanocyte?',b'0',b'41',b'1',b'2012-06-14T19:55:29.730',N/A,b'1020',N/A
2627,2,N/A,b'2012-06-14T15:36:48.150',N/A,2622,N/A,b'0',N/A,b'2',b'2012-06-14T15:36:48.150',N/A,b'973',N/A
2628,2,N/A,b'2012-06-14T15:47:10.290',N/A,2625,N/A,b'0',N/A,b'1',b'2012-06-14T16:07:21.553',N/A,b'973',N/A
2634,1,b'2637',b'2012-06-15T08:55:07.803',b'2',N/A,b'What is the relative power of GWAS studies in different species?',b'0',b'370',b'6',b'2016-03-31T16:08:05.153',b'1',b'658',N/A
2637,2,N/A,b'2012-06-15T13:01:08.667',N/A,2634,N/A,b'1',N/A,b'5',b'2012-06-15T13:01:08.667',N/A,b'535',N/A
2642,2,N/A,b'2012-06-15T19:44:50.590',N/A,2591,N/A,b'0',N/A,b'4',b'2012-08-12T19:36:32.517',N/A,b'307',N/A
2643,2,N/A,b'2012-06-15T20:57:35.363',N/A,2591,N/A,b'0',N/A,b'3',b'2012-06-15T20:57:35.363',N/A,b'430',N/A
2644,1,N/A,b'2012-06-15T21:41:42.673',b'1',N/A,b'Online toolkit that provides functional similarity scores (in the form of a matrix) between two functional gene sets in the context of gene ontology',b'0',b'140',b'4',b'2012-07-01T08:35:47.390',N/A,b'1030',N/A
2668,1,b'6849',b'2012-06-17T12:06:20.373',b'2',N/A,b'Do single crossovers occur in circular polynucleotides?',b'1',b'1126',b'11',b'2016-08-28T16:46:20.577',b'1',b'806',N/A
2680,1,N/A,b'2012-06-18T14:14:41.640',b'1',N/A,b'DNA methylation and genome size',b'0',b'167',b'8',b'2020-02-06T20:12:58.473',N/A,b'787',N/A
2682,2,N/A,b'2012-06-18T15:03:51.910',N/A,2680,N/A,b'0',N/A,b'4',b'2012-06-18T15:09:31.263',N/A,b'368',N/A
2697,2,N/A,b'2012-06-19T13:59:40.777',N/A,2574,N/A,b'0',N/A,b'4',b'2013-05-30T16:38:43.873',N/A,b'29',N/A
2707,1,b'3074',b'2012-06-20T10:54:09.337',b'1',N/A,b'Examples of intracellular parasites of medical or economic importance?',b'1',b'2303',b'8',b'2012-08-01T00:31:37.513',N/A,b'658',N/A
2721,1,b'2731',b'2012-06-21T23:05:32.467',b'2',N/A,b'Is the function of adjacent genes correlated?',b'5',b'619',b'15',b'2017-02-17T15:37:28.567',b'2',b'1049',N/A
2731,2,N/A,b'2012-06-22T16:02:44.353',N/A,2721,N/A,b'0',N/A,b'7',b'2012-06-23T14:37:57.317',N/A,b'3632',N/A
2758,1,N/A,b'2012-06-27T00:30:24.703',b'1',N/A,b'T7 promoter leakiness',b'1',b'1421',b'5',b'2018-07-24T18:47:19.630',N/A,b'28',N/A
2760,2,N/A,b'2012-06-27T03:39:51.530',N/A,2758,N/A,b'3',N/A,b'2',b'2012-06-27T03:39:51.530',N/A,b'3632',N/A
2761,1,b'2862',b'2012-06-27T03:41:02.463',b'1',N/A,"b'Is it possible to sequence only the 16S rRNA component? If so, how?'",b'4',b'150',b'5',b'2012-07-10T16:42:41.737',b'1',b'1051',N/A
